Ribosomal protein	YCR003W; YCR031C; YCR046C; YCR071C; YFL034C-A; YFR031C-A; YFR032C-A; YFR049W; YLL045C; YLR029C; YLR048W; YLR061W; YLR075W; YLR185W; YLR264W; YLR287C-A; YLR312W-A; YLR325C; YLR333C; YLR340W; YLR344W; YLR367W; YLR388W; YLR406C; YLR439W; YLR441C; YLR448W; YDL202W; YDL191W; YDL184C; YDL136W; YDL133C-A; YDL130W; YDL083C; YDL082W; YDL081C; YDL075W; YDL061C; YDL045W-A; YDR012W; YDR025W; YDR041W; YDR064W; YDR115W; YDR116C; YDR175C; YDR237W; YDR322W; YDR337W; YDR347W; YDR382W; YDR405W; YDR418W; YDR447C; YDR450W; YDR462W; YDR471W; YDR494W; YDR500C; YBL092W; YBL090W; YBL087C; YBL072C; YBL038W; YBL027W; YBR031W; YBR048W; YBR084C-A; YBR122C; YBR146W; YBR181C; YBR189W; YBR191W; YBR251W; YBR268W; YBR282W; YGL189C; YGL147C; YGL135W; YGL129C; YGL123W; YGL103W; YGL076C; YGL068W; YGL031C; YGL030W; YGR027C; YGR034W; YGR076C; YGR084C; YGR085C; YGR118W; YGR148C; YGR165W; YGR214W; YGR215W; YGR220C; YJL191W; YJL190C; YJL189W; YJL177W; YJL136C; YJL096W; YJL063C; YJR014W; YJR094W-A; YJR101W; YJR113C; YJR123W; YJR145C; YKL180W; YKL170W; YKL167C; YKL156W; YKL155C; YKL138C; YKL006W; YKL003C; YKR006C; YKR057W; YKR085C; YOL127W; YOL121C; YOL120C; YOL040C; YOL039W; YOR063W; YOR096W; YOR150W; YOR158W; YOR167C; YOR182C; YOR234C; YOR293W; YOR312C; YOR369C; Q0140; YIL133C; YIL093C; YIL069C; YIL052C; YIL018W; YML073C; YML063W; YML026C; YML025C; YML024W; YML009C; YMR024W; YMR121C; YMR142C; YMR143W; YMR158W; YMR188C; YMR193W; YMR194W; YMR225C; YMR230W; YMR242C; YMR286W; YNL306W; YNL302C; YNL301C; YNL284C; YNL252C; YNL185C; YNL178W; YNL177C; YNL162W; YNL137C; YNL122C; YNL096C; YNL081C; YNL069C; YNL067W; YNL005C; YNR022C; YNR036C; YNR037C; YPL249C-A; YPL220W; YPL198W; YPL183W-A; YPL173W; YPL143W; YPL131W; YPL118W; YPL090C; YPL081W; YPL079W; YPL013C; YPR043W; YPR100W; YPR102C; YPR132W; YPR166C; YHL033C; YHL015W; YHL004W; YHL001W; YHR010W; YHR021C; YHR141C; YHR147C; YHR203C; YEL054C; YEL050C; YER050C; YER056C-A; YER074W; YER102W; YER117W; YER131W
Ribosome biogenesis	YCL059C; YCL054W; YCL031C; YCR031C; YCR057C; YFL002C; YFR001W; YLL034C; YLL011W; YLL008W; YLR002C; YLR009W; YLR022C; YLR051C; YLR129W; YLR175W; YLR186W; YLR197W; YLR221C; YLR222C; YLR276C; YLR409C; YDL213C; YDL208W; YDL166C; YDL153C; YDL148C; YDL060W; YDL031W; YDL014W; YDR021W; YDR060W; YDR091C; YDR312W; YDR324C; YDR339C; YDR365C; YDR398W; YDR412W; YDR432W; YDR449C; YBL004W; YBR142W; YBR181C; YBR189W; YBR247C; YBR267W; YGL171W; YGL123W; YGL111W; YGL078C; YGL029W; YGR081C; YGR090W; YGR103W; YGR128C; YGR145W; YGR245C; YGR276C; YGR280C; YJL191W; YJL122W; YJL109C; YJL069C; YJL033W; YJR002W; YJR041C; YKL208W; YKL172W; YKL099C; YKL082C; YKL021C; YKL014C; YKL009W; YKR024C; YKR060W; YOL144W; YOL077C; YOL041C; YOL040C; YOL010W; YOR004W; YOR056C; YOR078W; YOR096W; YOR119C; YOR145C; YOR206W; YOR272W; YOR287C; YOR294W; YOR310C; YIL137C; YIL019W; YML093W; YMR049C; YMR093W; YMR128W; YMR131C; YMR229C; YMR269W; YMR290C; YNL308C; YNL207W; YNL182C; YNL163C; YNL124W; YNL112W; YNL110C; YNL096C; YNL075W; YNL061W; YNL002C; YNR038W; YNR053C; YNR054C; YPL266W; YPL217C; YPL211W; YPL193W; YPL146C; YPL126W; YPL093W; YPL090C; YPL081W; YPL043W; YPL012W; YPR137W; YPR143W; YPR144C; YHR040W; YHR052W; YHR065C; YHR066W; YHR072W-A; YHR085W; YHR088W; YHR089C; YHR148W; YHR169W; YHR196W; YHR197W; YEL026W; YER002W; YER006W; YER082C; YER126C; YER127W
Rotamase	YCR069W; YLR216C; YLR449W; YDR155C; YDR304C; YDR519W; YJR017C; YJR032W; YML078W; YML074C; YNL135C; YNR028W; YPL064C; YHR057C
S-adenosyl-L-methionine	YLL062C; YLR172C; YLR285W; YDL201W; YDL112W; YDR120C; YDR410C; YDR435C; YDR440W; YBL024W; YBR034C; YBR133C; YBR236C; YGL192W; YGL050W; YGR157W; YGR286C; YJL125C; YJR073C; YKR056W; YKR069W; YOL124C; YOL141W; YOL096C; YOL093W; YOL052C; YOR196C; YML008C; YML005W; YNL061W; YNR058W; YPL273W; YPL266W; YPL207W; YPL157W; YPL086C; YPL030W; YHR109W; YHR119W; YER175C
SH2 domain	YGR116W
SH3 domain	YCL027W; YCR088W; YLR191W; YLR310C; YAR014C; YDL117W; YDR162C; YDR388W; YBL085W; YBL007C; YBR200W; YGR136W; YJL020C; YKL129C; YMR032W; YMR109W; YPR154W; YHL002W; YHR016C; YHR114W; YER114C; YER118C
Schiff base	YOL052C
Secreted	YCR089W; YLL024C; YLR037C; YLR040C; YLR042C; YLR110C; YLR155C; YLR157C; YLR158C; YLR160C; YLR286C; YLR300W; YLR390W-A; YAL063C; YAL005C; YAR050W; YAR066W; YDL049C; YDR032C; YDR055W; YDR077W; YDR371W; YDR534C; YBR067C; YBR078W; YBR093C; YBR162C; YBR301W; YGL028C; YGR189C; YGR279C; YGR282C; YJL174W; YJL160C; YJL159W; YJL158C; YJL078C; YJR004C; YJR150C; YJR151C; YKL164C; YKL163W; YKL096W-A; YKL096W; YKR042W; YKR102W; YOL155C; YOL030W; YOR009W; YOR010C; YOR190W; YOR214C; YOR247W; YOR382W; YOR383C; YOR389W; YIL015W; YIL011W; YIR019C; YMR006C; YMR215W; YMR305C; YMR307W; YNL327W; YNL322C; YNL300W; YNL160W; YNL066W; YNR044W; YNR067C; YPL130W; YPL123C; YPR121W; YHR057C; YHR143W; YHR211W; YHR214W; YEL040W; YER011W; YER150W; YBL008W-A; YBR200W-A; YNL024C-A; 1494398
Septation	YKR042W; YNL066W
Serine biosynthesis	YGR208W; YOR184W; YIL074C; YER081W
Serine esterase	YLR118C; YBR177C; YJL068C; YJR019C; YOR280C; YMR210W; YMR222C; YNR064C; YPL095C; YHR049W; YHR075C
Serine protease	YCR045C; YBL022C; YGR101W; YOR003W; YOR219C; YNL238W; YNL123W; YPL246C; YHR028C; YEL060C
Serine protease inhibitor	YLR178C; YNL015W
Serine/threonine-protein kinase	YCL024W; YCR008W; YCR073C; YCR091W; YFL033C; YFL029C; YFR014C; YLL019C; YLR096W; YLR113W; YLR248W; YLR362W; YAL017W; YAR018C; YAR019C; YDL214C; YDL159W; YDL108W; YDL101C; YDL079C; YDL028C; YDL025C; YDL017W; YDR122W; YDR247W; YDR283C; YDR466W; YDR477W; YDR490C; YDR507C; YDR523C; YBL105C; YBL088C; YBL016W; YBL009W; YBR028C; YBR059C; YBR097W; YBR136W; YBR160W; YBR274W; YGL180W; YGL179C; YGL158W; YGL021W; YGR040W; YGR052W; YGR092W; YGR188C; YGR262C; YJL165C; YJL164C; YJL141C; YJL128C; YJL106W; YJL095W; YJL057C; YJR059W; YJR066W; YKL203C; YKL198C; YKL171W; YKL168C; YKL166C; YKL161C; YKL139W; YKL126W; YKL116C; YKL101W; YKL048C; YOL128C; YOL113W; YOL100W; YOL045W; YOL016C; YOR061W; YOR119C; YOR231W; YOR233W; YOR267C; YOR351C; YIL095W; YIL035C; YMR001C; YMR104C; YMR139W; YMR216C; YMR291W; YNL307C; YNL298W; YNL207W; YNL183C; YNL161W; YNL154C; YNL020C; YNR031C; YNR047W; YPL236C; YPL209C; YPL204W; YPL203W; YPL153C; YPL150W; YPL141C; YPL140C; YPL042C; YPL031C; YPL026C; YPR054W; YPR106W; YPR111W; YPR161C; YHL007C; YHR030C; YHR079C; YHR082C; YHR102W; YHR135C; YHR205W; YER123W; YER129W
Signal	YCL049C; YCL048W; YCL045C; YCL043C; YCR011C; YCR044C; YCR045C; YCR061W; YCR069W; YCR089W; YCR104W; YFL051C; YFL048C; YFL041W; YFR012W; YFR041C; YLL025W; YLL051C; YLR001C; YLR037C; YLR040C; YLR042C; YLR080W; YLR083C; YLR084C; YLR104W; YLR110C; YLR120C; YLR121C; YLR155C; YLR157C; YLR158C; YLR160C; YLR194C; YLR207W; YLR213C; YLR214W; YLR250W; YLR286C; YLR300W; YLR307W; YLR308W; YLR332W; YLR343W; YLR390W-A; YLR413W; YLR414C; YAL007C; YAL063C; YAL058W; YAL053W; YAR002C-A; YAR050W; YAR066W; YAR071W; YDL206W; YDL237W; YDL049C; YDL046W; YDL024C; YDL018C; YDL010W; YDR032C; YDR055W; YDR056C; YDR057W; YDR077W; YDR107C; YDR144C; YDR221W; YDR236C; YDR261C; YDR262W; YDR304C; YDR331W; YDR349C; YDR366C; YDR371W; YDR415C; YDR420W; YDR456W; YDR518W; YDR519W; YDR522C; YDR534C; YDR542W; YBL017C; YBR013C; YBR014C; YBR036C; YBR067C; YBR078W; YBR092C; YBR093C; YBR162C; YBR229C; YBR286W; YBR301W; YGL259W; YGL258W; YGL203C; YGL200C; YGL139W; YGL089C; YGL032C; YGL028C; YGL002W; YGR023W; YGR079W; YGR106C; YGR189C; YGR279C; YGR282C; YJL222W; YJL192C; YJL186W; YJL178C; YJL174W; YJL171C; YJL160C; YJL159W; YJL158C; YJL079C; YJL078C; YJL073W; YJL062W; YJL059W; YJL052C-A; YJL034W; YJL002C; YJR004C; YJR120W; YJR150C; YJR151C; YJR153W; YKL224C; YKL220C; YKL164C; YKL163W; YKL096W-A; YKL096W; YKL073W; YKL046C; YKL039W; YKL018C-A; YKR005C; YKR013W; YKR042W; YKR044W; YKR102W; YOL132W; YOL155C; YOL154W; YOL105C; YOL088C; YOL052C-A; YOL031C; YOL030W; YOL011W; YOR003W; YOR008C; YOR008C-A; YOR009W; YOR010C; YOR016C; YOR085W; YOR137C; YOR152C; YOR154W; YOR190W; YOR214C; YOR247W; YOR288C; YOR336W; YOR365C; YOR381W; YOR382W; YOR383C; YOR384W; YOR387C; YOR389W; YOR394W; Q0250; YIL173W; YIL169C; YIL162W; YIL140W; YIL123W; YIL027C; YIL015W; YIL011W; YIL005W; YIR019C; YIR039C; YIR041W; YML130C; YML012W; YMR006C; YMR008C; YMR058W; YMR065W; YMR149W; YMR200W; YMR214W; YMR215W; YMR238W; YMR251W-A; YMR297W; YMR305C; YMR307W; YMR325W; YNL327W; YNL322C; YNL300W; YNL291C; YNL283C; YNL238W; YNL217W; YNL160W; YNL158W; YNL066W; YNL033W; YNL019C; YNL012W; YNR044W; YNR060W; YNR067C; YPL282C; YPL221W; YPL187W; YPL163C; YPL154C; YPL130W; YPL123C; YPL056C; YPL006W; YPR026W; YPR079W; YPR121W; YHL046C; YHL042W; YHL028W; YHL023C; YHL017W; YHR057C; YHR079C; YHR101C; YHR110W; YHR132C; YHR138C; YHR139C; YHR143W; YHR188C; YHR195W; YHR204W; YHR211W; YHR214W; YHR215W; YEL060C; YEL040W; YEL002C; YEL001C; YER011W; YER076C; YER113C; YER150W; YLR406C-A; YDR246W-A; YDR524C-B; YBL008W-A; YBR200W-A; YMR247W-A; YMR272W-B; YMR315W-A; YNL024C-A; 1494398; YCL012C; YIL156W-B; YCL048W-A
Signal recognition particle	YDL092W; YKL122C; YML105C; YPL243W; YPL210C; YPR088C
Signal transduction inhibitor	YLR452C; YDR183W; YOR281C; YMR028W; YPR040W
Signal-anchor	YCR026C; YCR067C; YCR068W; YLR020C; YLR057W; YLR066W; YLR087C; YLR299W; YDL121C; YDR245W; YDR452W; YDR470C; YDR483W; YBR015C; YBR110W; YBR171W; YBR199W; YBR205W; YGL257C; YGL038C; YGL027C; YGR143W; YGR231C; YJL183W; YJL139C; YJL019W; YJR075W; YJR131W; YKL201C; YKL195W; YKL140W; YKL124W; YKR061W; YKR100C; YOR099W; YOR211C; YOR219C; YOR256C; YOR320C; YIL085C; YIL016W; YIL014W; YIR022W; YML115C; YML048W; YMR171C; YMR298W; YNL054W; YNL048W; YNL029C; YNR026C; YNR059W; YPL227C; YPL176C; YPL053C; YPL050C; YPR037C; YPR091C; YPR159W; YHR028C; YEL042W; YEL036C; YEL016C; YER001W
Signalosome	YDL216C; YDR179C; YJR084W; YOL117W; YIL071C; YMR025W
Sodium	YLR138W; YDR038C; YDR039C; YDR040C; YDR456W; YNL321W
Sodium transport	YLR138W; YDR038C; YDR039C; YDR040C; YDR456W; YNL321W
Spermidine biosynthesis	YOL052C; YPR069C
Sphingolipid metabolism	YLR242C; YLR260W; YJL134W; YKL004W; YKR053C; YOR171C; YPL006W; YER005W
Spliceosome	YFR005C; YLL036C; YLR117C; YLR323C; YLR424W; YAL032C; YDL209C; YDL098C; YDL087C; YDL084W; YDL043C; YDL030W; YDR088C; YDR163W; YDR235W; YDR240C; YDR364C; YDR416W; YDR473C; YDR482C; YBR065C; YBR119W; YBR152W; YBR188C; YGL174W; YGL128C; YGR006W; YGR013W; YGR075C; YGR091W; YGR129W; YGR278W; YJL203W; YJR050W; YKR022C; YOR148C; YOR308C; YIL061C; YIR005W; YML049C; YMR213W; YMR288W; YNL245C; YPL213W; YPL151C; YPL064C; YPR057W; YPR094W; YPR101W; YPR152C; YHR165C; YEL026W; YER172C
Sporulation	YCL048W; YFL009W; YFR048W; YLL033W; YLL005C; YLR054C; YLR213C; YLR227C; YLR263W; YLR307W; YLR308W; YLR341W; YLR357W; YLR399C; YAL009W; YAL051W; YDL222C; YDL240W; YDL239C; YDL070W; YDL001W; YDR104C; YDR108W; YDR255C; YDR273W; YDR310C; YDR371W; YDR402C; YDR403W; YDR512C; YDR516C; YDR522C; YDR523C; YBL066C; YBR250W; YBR268W; YGL197W; YGL192W; YGL170C; YGL107C; YGL058W; YGR032W; YGR056W; YGR059W; YJL106W; YJL103C; YJL038C; YJR094C; YKR031C; YKR089C; YOL091W; YOL071W; YOL068C; YOR081C; YOR177C; YOR190W; YOR242C; YOR255W; YOR298W; YOR313C; YIL099W; YIL073C; YML115C; YML066C; YML052W; YMR017W; YMR188C; YMR306W; YNL225C; YNL204C; YNL202W; YNL012W; YPL200W; YPL130W; YPL121C; YPL027W; YPR054W; YHL022C; YHR014W; YHR139C; YHR152W; YHR153C; YHR184W; YHR185C; YEL072W; YER044C-A; YER046W; YER096W; YER115C; YER132C; YER179W; YER180C
Steroid biosynthesis	YLR056W; YLR100W; YLR189C; YLR450W; YGL012W; YGL001C; YGR060W; YJL167W; YOR237W; YML075C; YML126C; YML008C; YMR015C; YMR202W; YMR208W; YMR220W; YNL280C; YNR043W; YPL145C; YPL117C; YHR007C; YHR072W; YHR190W; YER044C
Sterol biosynthesis	YLR056W; YLR189C; YLR450W; YGL012W; YGL001C; YGR060W; YJL167W; YOR237W; YML075C; YML126C; YML008C; YMR015C; YMR202W; YMR208W; YMR220W; YNL280C; YNR043W; YPL145C; YPL117C; YHR007C; YHR190W; YER044C
Stress response	YCR021C; YFL016C; YFL014W; YLL026W; YLL024C; YLR099C; YLR247C; YLR259C; YLR309C; YLR332W; YLR369W; YAL005C; YDL222C; YDL243C; YDL229W; YDL022W; YDL006W; YDR035W; YDR059C; YDR074W; YDR171W; YDR177W; YDR214W; YDR258C; YDR283C; YDR291W; YDR411C; YDR533C; YBL075C; YBR044C; YBR067C; YBR072W; YBR082C; YBR126C; YBR169C; YBR248C; YBR249C; YBR290W; YGL179C; YGL148W; YGL073W; YGL018C; YGR023W; YGR159C; YGR217W; YGR243W; YJL159W; YJL034W; YJR045C; YKL139W; YKR042W; YOL064C; YOL052C-A; YOR008C; YOR010C; YOR027W; YOR165W; YOR338W; YOR391C; YIL122W; YIL101C; YIL098C; YIR026C; YMR173W; YMR186W; YMR251W-A; YNL328C; YNL209W; YNL168C; YNL099C; YNL091W; YNL064C; YPL240C; YPL280W; YPL223C; YPL106C; YPR005C; YHL034C; YHR104W; YER011W; YER062C; YER103W
Sugar transport	YFL011W; YLR081W; YDL194W; YDL247W; YDL245C; YDL138W; YDR342C; YDR343C; YDR345C; YDR387C; YDR536W; YBL020W; YBR298C; YGL225W; YGR289C; YJL214W; YJL219W; YJR158W; YJR160C; YOL156W; YML038C; YMR011W; YNL318C; YNR072W; YPL244C; YHR092C; YHR094C; YHR096C; YEL069C; YEL004W; YER039C
Symport	YBR296C; YGL084C; YGR065C; YGR289C; YKL221W; YOL119C; YNL125C; YPL189W
TPR repeat	YCR060W; YLL022C; YLR097C; YLR216C; YDL107W; YDL040C; YDR161W; YDR244W; YDR320C; YBL084C; YBR112C; YBR155W; YGR047C; YGR123C; YJR032W; YJR088C; YKL133C; YKL022C; YOL145C; YOR007C; YOR027W; YOR080W; YMR012W; YMR018W; YMR115W; YNL313C; YNL121C; YPL210C; YPR108W; YPR189W; YHR117W; YHR166C
Telomere	YCL011C; YLR010C; YLR015W; YLR233C; YLR318W; YLR453C; YAR003W; YDL220C; YDR082W; YDR083W; YDR206W; YBL088C; YBR175W; YBR275C; YGR099W; YGR262C; YJL184W; YKL018W; YKR038C; YOL104C; YOR144C; YIL010W; YIL009C-A; YML036W; YMR106C; YMR284W; YNL216W; YNL186W; YNL133C; YPL128C; YKR095W-A
Tetrahydrobiopterin biosynthesis	YGR267C
Thiamine biosynthesis	YFL058W; YDL244W; YBR240C; YGR144W; YJR156C; YOL055C; YNL332W; YPL258C; YPL214C; YPR121W
Thiamine pyrophosphate	YLR044C; YLR134W; YDL080C; YDR380W; YBR117C; YBR221C; YGR087C; YIL125W; YMR108W; YPR074C; YEL020C; YER178W
Thiol protease	YFL044C; YFR010W; YDL122W; YDR069C; YDR331W; YBL067C; YBR058C; YGR098C; YJL197W; YJR099W; YKR098C; YOR124C; YOR197W; YIL156W; YIL031W; YMR154C; YMR223W; YMR304W; YNL239W; YNL223W; YNL186W; YPL072W; YPL020C; YER098W; YER144C; YER151C
Thiol protease inhibitor	YLR073C
Threonine biosynthesis	YCR053W; YCR054C; YDR158W; YJR139C; YHR025W; YER052C
Threonine protease	YFR050C; YBL041W; YGL011C; YGR135W; YGR253C; YJL001W; YOL038W; YOR157C; YOR362C; YML092C; YMR314W; YPR103W; YER012W; YER094C
Topoisomerase	YLR234W; YBR073W; YOL006C; YNL088W
Toxin	1494398
Transcription	YCL067C; YCL066W; YCL010C; YCR020W-B; YCR039C; YCR040W; YCR042C; YCR052W; YCR065W; YCR081W; YCR084C; YCR093W; YCR097W; YCR106W; YFL052W; YFL049W; YFL036W; YFL031W; YFL024C; YFL021W; YFL013C; YFR013W; YFR034C; YFR037C; YLL022C; YLL002W; YLL054C; YLR005W; YLR014C; YLR033W; YLR039C; YLR052W; YLR055C; YLR071C; YLR085C; YLR095C; YLR098C; YLR113W; YLR131C; YLR141W; YLR182W; YLR223C; YLR226W; YLR228C; YLR256W; YLR266C; YLR274W; YLR278C; YLR321C; YLR357W; YLR384C; YLR385C; YLR399C; YLR418C; YLR442C; YLR445W; YLR451W; YAL021C; YAL013W; YAL011W; YAL051W; YAL001C; YDL170W; YDL166C; YDL165W; YDL150W; YDL140C; YDL115C; YDL108W; YDL106C; YDL076C; YDL070W; YDL056W; YDL042C; YDL020C; YDL013W; YDL005C; YDL002C; YDR005C; YDR034C; YDR043C; YDR045C; YDR073W; YDR079C-A; YDR096W; YDR121W; YDR123C; YDR138W; YDR145W; YDR146C; YDR156W; YDR159W; YDR167W; YDR173C; YDR174W; YDR176W; YDR181C; YDR190C; YDR191W; YDR207C; YDR213W; YDR216W; YDR223W; YDR227W; YDR228C; YDR252W; YDR253C; YDR259C; YDR289C; YDR295C; YDR296W; YDR303C; YDR308C; YDR310C; YDR311W; YDR324C; YDR334W; YDR359C; YDR362C; YDR363W; YDR381W; YDR392W; YDR397C; YDR398W; YDR404C; YDR421W; YDR423C; YDR440W; YDR443C; YDR448W; YDR451C; YDR457W; YDR460W; YDR520C; YDR527W; YBL103C; YBL093C; YBL066C; YBL052C; YBL025W; YBL023C; YBL021C; YBL014C; YBL008W; YBL006C; YBL005W; YBR033W; YBR049C; YBR066C; YBR081C; YBR083W; YBR089C-A; YBR095C; YBR112C; YBR123C; YBR150C; YBR154C; YBR182C; YBR193C; YBR198C; YBR202W; YBR215W; YBR231C; YBR239C; YBR240C; YBR245C; YBR253W; YBR279W; YBR289W; YBR297W; YGL244W; YGL237C; YGL254W; YGL246C; YGL209W; YGL207W; YGL201C; YGL194C; YGL181W; YGL166W; YGL162W; YGL151W; YGL150C; YGL133W; YGL127C; YGL115W; YGL112C; YGL073W; YGL071W; YGL070C; YGL066W; YGL058W; YGL043W; YGL035C; YGL025C; YGL014W; YGL013C; YGR002C; YGR005C; YGR044C; YGR047C; YGR056W; YGR063C; YGR104C; YGR116W; YGR128C; YGR134W; YGR186W; YGR200C; YGR229C; YGR246C; YGR252W; YGR262C; YGR274C; YGR275W; YGR288W; YJL206C; YJL184W; YJL176C; YJL168C; YJL148W; YJL140W; YJL115W; YJL110C; YJL109C; YJL103C; YJL089W; YJL081C; YJL065C; YJL056C; YJL025W; YJL011C; YJL006C; YJR060W; YJR063W; YJR082C; YJR094C; YJR140C; YKL185W; YKL222C; YKL160W; YKL144C; YKL139W; YKL125W; YKL112W; YKL110C; YKL109W; YKL062W; YKL058W; YKL045W; YKL043W; YKL038W; YKL032C; YKL028W; YKL015W; YKL005C; YKR008W; YKR025W; YKR029C; YKR034W; YKR038C; YKR062W; YKR064W; YKR077W; YKR099W; YKR101W; YOL135C; YOL148C; YOL145C; YOL116W; YOL108C; YOL089C; YOL068C; YOL067C; YOL051W; YOL028C; YOL017W; YOL012C; YOL005C; YOL004W; YOR023C; YOR025W; YOR028C; YOR032C; YOR038C; YOR047C; YOR048C; YOR064C; YOR066W; YOR083W; YOR110W; YOR113W; YOR116C; YOR123C; YOR140W; YOR141C; YOR151C; YOR162C; YOR166C; YOR172W; YOR174W; YOR191W; YOR194C; YOR207C; YOR210W; YOR213C; YOR224C; YOR229W; YOR230W; YOR244W; YOR290C; YOR295W; YOR298C-A; YOR304W; YOR315W; YOR337W; YOR340C; YOR341W; YOR344C; YOR358W; YOR363C; YOR372C; YOR380W; YIL143C; YIL130W; YIL128W; YIL126W; YIL122W; YIL101C; YIL084C; YIL056W; YIL046W; YIL038C; YIL036W; YIL021W; YIL010W; YIR008C; YIR017C; YIR018W; YIR023W; YML099C; YML098W; YML076C; YML127W; YML114C; YML112W; YML069W; YML062C; YML051W; YML043C; YML036W; YML027W; YML015C; YML010W; YML007W; YMR005W; YMR016C; YMR019W; YMR021C; YMR030W; YMR033W; YMR037C; YMR039C; YMR042W; YMR043W; YMR044W; YMR070W; YMR075W; YMR091C; YMR093W; YMR112C; YMR127C; YMR164C; YMR172W; YMR182C; YMR219W; YMR223W; YMR227C; YMR228W; YMR233W; YMR236W; YMR263W; YMR270C; YMR280C; YMR312W; YNL330C; YNL314W; YNL288W; YNL278W; YNL253W; YNL248C; YNL236W; YNL216W; YNL206C; YNL199C; YNL167C; YNL151C; YNL139C; YNL136W; YNL113W; YNL107W; YNL097C; YNL076W; YNL059C; YNL039W; YNL027W; YNL025C; YNL023C; YNL021W; YNR003C; YNR009W; YNR010W; YNR023W; YNR052C; YNR063W; YPL254W; YPL248C; YPL235W; YPL267W; YPL230W; YPL216W; YPL202C; YPL181W; YPL139C; YPL133C; YPL129W; YPL128C; YPL126W; YPL122C; YPL116W; YPL101W; YPL089C; YPL086C; YPL082C; YPL075W; YPL055C; YPL047W; YPL042C; YPL038W; YPL037C; YPL016W; YPL015C; YPL011C; YPL007C; YPR008W; YPR009W; YPR010C; YPR019W; YPR023C; YPR025C; YPR030W; YPR031W; YPR034W; YPR052C; YPR056W; YPR065W; YPR068C; YPR070W; YPR072W; YPR086W; YPR104C; YPR110C; YPR133C; YPR168W; YPR179C; YPR186C; YPR187W; YPR190C; YPR196W; YPR199C; YHL027W; YHL025W; YHL020C; YHL009C; YHR041C; YHR056C; YHR058C; YHR079C; YHR084W; YHR099W; YHR124W; YHR143W-A; YHR157W; YHR167W; YHR178W; YHR187W; YHR193C; YHR196W; YHR206W; YEL062W; YEL044W; YEL032W; YEL018W; YEL009C; YER022W; YER028C; YER040W; YER045C; YER051W; YER064C; YER068W; YER088C; YER109C; YER111C; YER148W; YER159C; YER161C; YER164W; YER169W; YER171W; YER184C; YBR111W-A; YKR095W-A
